"idChambre","date","humidite","rayonnement","temperature","vpd"
"C2","2019-02-25 00:00:00",68.34,190.8,22.06,0.84
"C2","2019-02-25 00:10:00",67.22,192.3,22.06,0.869
"C2","2019-02-25 00:20:00",67.06,188.9,22.06,0.874
"C2","2019-02-25 00:30:00",66.95,190.3,22.03,0.875
"C2","2019-02-25 00:40:00",68.05,191.9,22.04,0.847
"C2","2019-02-25 00:50:00",66.09,191,22.13,0.903
"C2","2019-02-25 01:00:00",66.74,189.9,22.08,0.884
"C2","2019-02-25 01:10:00",67.4,190,21.98,0.861
"C2","2019-02-25 01:20:00",67.11,189,22.06,0.873
"C2","2019-02-25 01:30:00",66.37,187.2,22.12,0.895
"C2","2019-02-25 01:40:00",66.77,193,22.04,0.881
"C2","2019-02-25 01:50:00",67.21,191.2,22,0.867
"C2","2019-02-25 02:00:00",67.72,194.9,22.05,0.856
"C2","2019-02-25 02:10:00",67.98,193.4,22.11,0.852
"C2","2019-02-25 02:20:00",67.55,191.9,22.06,0.861
"C2","2019-02-25 02:30:00",66.39,192.6,22.1,0.894
"C2","2019-02-25 02:40:00",67,194.8,21.96,0.87
"C2","2019-02-25 02:50:00",67.46,193.3,22.04,0.862
"C2","2019-02-25 03:00:00",67.73,190.2,22.07,0.857
"C2","2019-02-25 03:10:00",66.56,190.8,22.06,0.887
"C2","2019-02-25 03:20:00",67.2,193.5,21.98,0.866
"C2","2019-02-25 03:30:00",67.8,195.3,22.07,0.855
"C2","2019-02-25 03:40:00",67.21,188.1,22.06,0.87
"C2","2019-02-25 03:50:00",67.16,193.9,22.03,0.87
"C2","2019-02-25 04:00:00",67.4,194,22.04,0.864
"C2","2019-02-25 04:10:00",67.65,188.3,22.04,0.857
"C2","2019-02-25 04:20:00",68.17,192.1,22.06,0.845
"C2","2019-02-25 04:30:00",67.01,193.6,22.07,0.876
"C2","2019-02-25 04:40:00",67.19,190.1,21.96,0.865
"C2","2019-02-25 04:50:00",67.66,187.4,21.96,0.853
"C2","2019-02-25 05:00:00",68.22,188.6,22.05,0.843
"C2","2019-02-25 05:10:00",66.21,187.2,22.17,0.902
"C2","2019-02-25 05:20:00",66.02,190.4,22.17,0.907
"C2","2019-02-25 05:30:00",67.04,186.7,21.99,0.871
"C2","2019-02-25 05:40:00",67.38,187.9,22,0.862
"C2","2019-02-25 05:50:00",67.99,187.7,21.95,0.844
"C2","2019-02-25 06:00:00",67.43,191,22.11,0.866
"C2","2019-02-25 06:10:00",69.23,0,21.57,0.793
"C2","2019-02-25 06:20:00",69.57,0,21.84,0.796
"C2","2019-02-25 06:30:00",66.91,0,21.81,0.865
"C2","2019-02-25 06:40:00",64.47,0,21.82,0.928
"C2","2019-02-25 06:50:00",64.46,0,21.79,0.927
"C2","2019-02-25 07:00:00",64.51,0,21.81,0.927
"C2","2019-02-25 07:10:00",64.43,0,21.79,0.928
"C2","2019-02-25 07:20:00",64.29,0.069,21.81,0.933
"C2","2019-02-25 07:30:00",64.46,0,21.83,0.929
"C2","2019-02-25 07:40:00",64.48,0,21.79,0.927
"C2","2019-02-25 07:50:00",64.55,0,21.81,0.926
"C2","2019-02-25 08:00:00",64.92,0,21.61,0.905
"C2","2019-02-25 08:10:00",65.02,0,22.02,0.926
"C2","2019-02-25 08:20:00",64.43,0,21.82,0.93
"C2","2019-02-25 08:30:00",64.96,0,21.8,0.915
"C2","2019-02-25 08:40:00",64.87,0,21.82,0.918
"C2","2019-02-25 08:50:00",64.59,0,21.82,0.926
"C2","2019-02-25 09:00:00",64.72,0,21.84,0.923
"C2","2019-02-25 09:10:00",64.93,0,21.86,0.919
"C2","2019-02-25 09:20:00",64.63,0,21.87,0.927
"C2","2019-02-25 09:30:00",64.68,0,21.84,0.925
"C2","2019-02-25 09:40:00",64.63,0,21.86,0.927
"C2","2019-02-25 09:50:00",64.97,0,21.85,0.917
"C2","2019-02-25 10:00:00",65.18,0,21.87,0.913
"C2","2019-02-25 10:10:00",64.94,0,21.87,0.92
"C2","2019-02-25 10:20:00",64.87,0,21.86,0.921
"C2","2019-02-25 10:30:00",64.89,0,21.89,0.921
"C2","2019-02-25 10:40:00",65.79,0,21.85,0.896
"C2","2019-02-25 10:50:00",65.23,0,21.86,0.911
"C2","2019-02-25 11:00:00",64.92,0,21.87,0.92
"C2","2019-02-25 11:10:00",64.74,0,21.85,0.923
"C2","2019-02-25 11:20:00",64.6,0,21.88,0.929
"C2","2019-02-25 11:30:00",64.67,0,21.85,0.926
"C2","2019-02-25 11:40:00",64.95,0,21.86,0.918
"C2","2019-02-25 11:50:00",64.98,0,21.89,0.919
"C2","2019-02-25 12:00:00",65.03,0,21.87,0.917
"C2","2019-02-25 12:10:00",64.63,0,21.9,0.929
"C2","2019-02-25 12:20:00",64.43,0,21.89,0.933
"C2","2019-02-25 12:30:00",64.5,0,21.89,0.932
"C2","2019-02-25 12:40:00",65.39,0,21.92,0.91
"C2","2019-02-25 12:50:00",65.1,0,21.9,0.917
"C2","2019-02-25 13:00:00",65.02,0,21.87,0.917
"C2","2019-02-25 13:10:00",64.84,0,21.87,0.922
"C2","2019-02-25 13:20:00",65.11,0,21.9,0.916
"C2","2019-02-25 13:30:00",65.23,0,21.94,0.916
"C2","2019-02-25 13:40:00",64.96,0,21.94,0.922
"C2","2019-02-25 13:50:00",65.17,0,21.92,0.916
"C2","2019-02-25 14:00:00",64.96,0,21.96,0.923
"C2","2019-02-25 14:10:00",64.97,0,21.96,0.923
"C2","2019-02-25 14:20:00",65.2,0,21.95,0.917
"C2","2019-02-25 14:30:00",64.85,0,22,0.929
"C2","2019-02-25 14:40:00",65.14,0,22.09,0.926
"C2","2019-02-25 14:50:00",65.85,0,22.11,0.908
"C2","2019-02-25 15:00:00",65.48,0,22.05,0.915
"C2","2019-02-25 15:10:00",65.09,0,22.03,0.925
"C2","2019-02-25 15:20:00",65.27,0,22.03,0.919
"C2","2019-02-25 15:30:00",65.1,0,22.09,0.927
"C2","2019-02-25 15:40:00",65.04,0,22.11,0.93
"C2","2019-02-25 15:50:00",65.67,0,22.09,0.912
"C2","2019-02-25 16:00:00",65.5,0,22.06,0.915
"C2","2019-02-25 16:10:00",65.19,0,22.05,0.923
"C2","2019-02-25 16:20:00",65.45,0,22.06,0.917
"C2","2019-02-25 16:30:00",65.33,0,22.08,0.921
"C2","2019-02-25 16:40:00",65.27,0,22.1,0.923
"C2","2019-02-25 16:50:00",65.4,0,22.01,0.915
"C2","2019-02-25 17:00:00",65.45,0,22.04,0.915
"C2","2019-02-25 17:10:00",65.23,0,22.05,0.922
"C2","2019-02-25 17:20:00",65.25,0,22.04,0.921
"C2","2019-02-25 17:30:00",65.27,0,21.99,0.917
"C2","2019-02-25 17:40:00",65.37,0,22.01,0.916
"C2","2019-02-25 17:50:00",65.38,0,22.03,0.916
"C2","2019-02-25 18:00:00",65.6,0,21.99,0.909
"C2","2019-02-25 18:10:00",66.7,123.7,22.07,0.884
"C2","2019-02-25 18:20:00",68.27,143.9,22.12,0.845
"C2","2019-02-25 18:30:00",66.04,154.4,22.15,0.906
"C2","2019-02-25 18:40:00",68.61,169.5,22.13,0.836
"C2","2019-02-25 18:50:00",66.49,174.3,22.16,0.894
"C2","2019-02-25 19:00:00",67.58,173,22.09,0.862
"C2","2019-02-25 19:10:00",66.93,165.7,22.13,0.881
"C2","2019-02-25 19:20:00",67.48,156.4,22.07,0.863
"C2","2019-02-25 19:30:00",67.55,154.2,22.13,0.865
"C2","2019-02-25 19:40:00",67.42,168.8,22.12,0.868
"C2","2019-02-25 19:50:00",68.32,172.6,22.03,0.839
"C2","2019-02-25 20:00:00",68.69,184.8,22.11,0.833
"C2","2019-02-25 20:10:00",68,191.7,22.12,0.852
"C2","2019-02-25 20:20:00",66.84,193.2,22.13,0.884
"C2","2019-02-25 20:30:00",67.76,193.1,22.06,0.855
"C2","2019-02-25 20:40:00",68.15,195.1,22.05,0.844
"C2","2019-02-25 20:50:00",67.55,193.8,22.17,0.867
"C2","2019-02-25 21:00:00",66.97,195.9,22.05,0.876
"C2","2019-02-25 21:10:00",67.63,192.3,22.05,0.858
"C2","2019-02-25 21:20:00",67.93,195.7,22.09,0.852
"C2","2019-02-25 21:30:00",66.93,192.2,22.06,0.877
"C2","2019-02-25 21:40:00",68.15,193.4,22,0.842
"C2","2019-02-25 21:50:00",67.59,190.9,22.08,0.86
"C2","2019-02-25 22:00:00",66.46,189.7,22.14,0.894
"C2","2019-02-25 22:10:00",68.26,187.3,22.01,0.84
"C2","2019-02-25 22:20:00",68.21,190.6,22.09,0.845
"C2","2019-02-25 22:30:00",67.4,193.6,22.09,0.866
"C2","2019-02-25 22:40:00",66.71,186.7,22.06,0.883
"C2","2019-02-25 22:50:00",67.88,185.6,22.02,0.85
"C2","2019-02-25 23:00:00",68.32,184.7,22.02,0.838
"C2","2019-02-25 23:10:00",66.84,186.4,22.08,0.881
"C2","2019-02-25 23:20:00",67.63,190.5,22.04,0.858
"C2","2019-02-25 23:30:00",67.51,187,22.01,0.86
"C2","2019-02-25 23:40:00",67.3,187.3,22.05,0.867
"C2","2019-02-25 23:50:00",67.59,155.7,22.04,0.859
"C2","2019-02-26 00:00:00",66.97,145.5,22.18,0.883
"C2","2019-02-26 00:10:00",67.78,165.4,22.05,0.854
"C2","2019-02-26 00:20:00",67.75,152.9,21.98,0.852
"C2","2019-02-26 00:30:00",66.95,160.3,22.15,0.882
"C2","2019-02-26 00:40:00",67.97,182.2,22.1,0.852
"C2","2019-02-26 00:50:00",67.78,187.8,22.13,0.858
"C2","2019-02-26 01:00:00",67.9,185.5,22.09,0.853
"C2","2019-02-26 01:10:00",66.41,187.1,22.01,0.888
"C2","2019-02-26 01:20:00",68.32,188.8,21.98,0.836
"C2","2019-02-26 01:30:00",68.28,190.3,22.11,0.844
"C2","2019-02-26 01:40:00",68.26,187.2,22.08,0.843
"C2","2019-02-26 01:50:00",66.99,190.3,22.06,0.876
"C2","2019-02-26 02:00:00",67.96,192.3,22.03,0.848
"C2","2019-02-26 02:10:00",67.68,189.7,22.11,0.86
"C2","2019-02-26 02:20:00",66.54,188.7,22.05,0.887
"C2","2019-02-26 02:30:00",68.52,188.4,22.06,0.835
"C2","2019-02-26 02:40:00",65.69,187.1,22.12,0.914
"C2","2019-02-26 02:50:00",67.9,189.4,22.06,0.852
"C2","2019-02-26 03:00:00",67.13,189,22.14,0.877
"C2","2019-02-26 03:10:00",66.71,186.4,22.01,0.88
"C2","2019-02-26 03:20:00",67.84,192.7,22.01,0.851
"C2","2019-02-26 03:30:00",68.39,191.1,22.05,0.838
"C2","2019-02-26 03:40:00",67.37,193.9,22.07,0.866
"C2","2019-02-26 03:50:00",66.86,189.9,22,0.876
"C2","2019-02-26 04:00:00",67.96,189.2,21.99,0.846
"C2","2019-02-26 04:10:00",67.89,186.8,22.05,0.851
"C2","2019-02-26 04:20:00",66.49,187.8,22.17,0.895
"C2","2019-02-26 04:30:00",66.98,188.8,22.02,0.874
"C2","2019-02-26 04:40:00",67.72,186.2,22.07,0.857
"C2","2019-02-26 04:50:00",67.9,188,22.07,0.852
"C2","2019-02-26 05:00:00",66.83,189.2,22.06,0.88
"C2","2019-02-26 05:10:00",67.54,185.8,22.03,0.859
"C2","2019-02-26 05:20:00",67.99,184.7,22.02,0.847
"C2","2019-02-26 05:30:00",67.52,184.9,22.03,0.86
"C2","2019-02-26 05:40:00",67.76,188.5,22.04,0.854
"C2","2019-02-26 05:50:00",66.99,186.6,22.05,0.875
"C2","2019-02-26 06:00:00",67.3,185.3,21.99,0.864
"C2","2019-02-26 06:10:00",71.1,0,21.77,0.754
"C2","2019-02-26 06:20:00",69.36,0,21.81,0.801
"C2","2019-02-26 06:30:00",66.2,0,21.83,0.884
"C2","2019-02-26 06:40:00",65.34,0,21.82,0.906
"C2","2019-02-26 06:50:00",64.39,0,21.8,0.93
"C2","2019-02-26 07:00:00",64.77,0,21.82,0.921
"C2","2019-02-26 07:10:00",64.57,0,21.81,0.926
"C2","2019-02-26 07:20:00",64.79,0,21.81,0.92
"C2","2019-02-26 07:30:00",64.49,0,21.81,0.928
"C2","2019-02-26 07:40:00",64.71,0,21.81,0.922
"C2","2019-02-26 07:50:00",64.3,0,21.83,0.934
"C2","2019-02-26 08:00:00",64.67,0,21.82,0.924
"C2","2019-02-26 08:10:00",64.41,0,21.85,0.932
"C2","2019-02-26 08:20:00",64.54,0,21.83,0.927
"C2","2019-02-26 08:30:00",64.65,0,21.81,0.924
"C2","2019-02-26 08:40:00",64.81,0,21.91,0.925
"C2","2019-02-26 08:50:00",64.75,0,21.82,0.922
"C2","2019-02-26 09:00:00",64.4,0,21.82,0.931
"C2","2019-02-26 09:10:00",64.45,0,21.83,0.93
"C2","2019-02-26 09:20:00",64.62,0,21.85,0.927
"C2","2019-02-26 09:30:00",64.18,0,21.84,0.938
"C2","2019-02-26 09:40:00",64.69,0,21.84,0.924
"C2","2019-02-26 09:50:00",64.87,0,21.87,0.921
"C2","2019-02-26 10:00:00",64.91,0,21.86,0.919
"C2","2019-02-26 10:10:00",65.02,0,21.84,0.916
"C2","2019-02-26 10:20:00",65.25,0,21.87,0.911
"C2","2019-02-26 10:30:00",64.9,0,21.94,0.924
"C2","2019-02-26 10:40:00",64.94,0,21.86,0.919
"C2","2019-02-26 10:50:00",64.32,0,21.86,0.935
"C2","2019-02-26 11:00:00",64.69,0,21.84,0.924
"C2","2019-02-26 11:10:00",64.18,0,21.85,0.938
"C2","2019-02-26 11:20:00",64.24,0,21.85,0.937
"C2","2019-02-26 11:30:00",64.74,0,21.85,0.923
"C2","2019-02-26 11:40:00",64.68,0,21.83,0.924
"C2","2019-02-26 11:50:00",64.59,0,21.85,0.927
"C2","2019-02-26 12:00:00",64.7,0,21.81,0.922
"C2","2019-02-26 12:10:00",64.75,0,21.88,0.925
"C2","2019-02-26 12:20:00",64.73,0,21.83,0.922
"C2","2019-02-26 12:30:00",64.79,0,21.9,0.925
"C2","2019-02-26 12:40:00",64.99,0,21.83,0.916
"C2","2019-02-26 12:50:00",64.86,0,21.83,0.919
"C2","2019-02-26 13:00:00",64.91,0.069,21.87,0.92
"C2","2019-02-26 13:10:00",64.92,0,21.86,0.919
"C2","2019-02-26 13:20:00",64.65,0,21.86,0.926
"C2","2019-02-26 13:30:00",64.32,0,21.91,0.938
"C2","2019-02-26 13:40:00",64.85,0,21.89,0.923
"C2","2019-02-26 13:50:00",64.51,0,21.9,0.932
"C2","2019-02-26 14:00:00",64.37,0,21.9,0.936
"C2","2019-02-26 14:10:00",65,0,21.89,0.919
"C2","2019-02-26 14:20:00",64.3,0,21.95,0.941
"C2","2019-02-26 14:30:00",64.83,0,21.96,0.927
"C2","2019-02-26 14:40:00",64.9,0,21.96,0.925
"C2","2019-02-26 14:50:00",64.98,0,21.94,0.922
"C2","2019-02-26 15:00:00",64.96,0,21.94,0.922
"C2","2019-02-26 15:10:00",65.27,0,21.94,0.915
"C2","2019-02-26 15:20:00",64.88,0,21.95,0.926
"C2","2019-02-26 15:30:00",64.55,0,21.95,0.934
"C2","2019-02-26 15:40:00",64.78,0,21.94,0.927
"C2","2019-02-26 15:50:00",64.93,0,21.97,0.925
"C2","2019-02-26 16:00:00",64.65,0,21.94,0.931
"C2","2019-02-26 16:10:00",64.92,0,21.91,0.922
"C2","2019-02-26 16:20:00",65.06,0,21.9,0.918
"C2","2019-02-26 16:30:00",64.59,0,21.91,0.931
"C2","2019-02-26 16:40:00",65.11,0,21.91,0.917
"C2","2019-02-26 16:50:00",64.63,0.069,21.92,0.93
"C2","2019-02-26 17:00:00",64.52,0,21.91,0.933
"C2","2019-02-26 17:10:00",64.99,0,21.89,0.919
"C2","2019-02-26 17:20:00",64.7,0,21.86,0.925
"C2","2019-02-26 17:30:00",64.7,0,21.87,0.926
"C2","2019-02-26 17:40:00",64.82,0,21.91,0.924
"C2","2019-02-26 17:50:00",64.73,0,21.92,0.928
"C2","2019-02-26 18:00:00",64.74,0.069,21.88,0.925
"C2","2019-02-26 18:10:00",66.26,134.9,22.03,0.894
"C2","2019-02-26 18:20:00",68.68,143.1,22.12,0.834
"C2","2019-02-26 18:30:00",66.48,167.5,22.15,0.894
"C2","2019-02-26 18:40:00",67.59,173.9,22.11,0.862
"C2","2019-02-26 18:50:00",67.15,176.6,22.14,0.876
"C2","2019-02-26 19:00:00",67.35,168.3,22.06,0.866
"C2","2019-02-26 19:10:00",67.23,163.4,22.03,0.868
"C2","2019-02-26 19:20:00",67.33,155.7,22.11,0.87
"C2","2019-02-26 19:30:00",66.93,156,22.06,0.877
"C2","2019-02-26 19:40:00",66.06,174.5,22.14,0.905
"C2","2019-02-26 19:50:00",66.81,181.7,22.15,0.885
"C2","2019-02-26 20:00:00",66.82,186.9,22.14,0.884
"C2","2019-02-26 20:10:00",66.07,188,22.08,0.901
"C2","2019-02-26 20:20:00",68.41,188.7,22.08,0.839
"C2","2019-02-26 20:30:00",66.81,187.4,22.12,0.884
"C2","2019-02-26 20:40:00",67.85,190.3,22.03,0.852
"C2","2019-02-26 20:50:00",68.19,188.9,22.06,0.844
"C2","2019-02-26 21:00:00",68.27,193.1,22.09,0.843
"C2","2019-02-26 21:10:00",67.35,192.5,22.11,0.869
"C2","2019-02-26 21:20:00",67.46,193.6,22.04,0.862
"C2","2019-02-26 21:30:00",67.84,190.3,22.07,0.853
"C2","2019-02-26 21:40:00",66.01,186.9,22.13,0.905
"C2","2019-02-26 21:50:00",67.32,187.2,21.99,0.863
"C2","2019-02-26 22:00:00",67.98,192.8,22.04,0.849
"C2","2019-02-26 22:10:00",68.4,191.7,22.07,0.839
"C2","2019-02-26 22:20:00",67.47,194.8,22.09,0.864
"C2","2019-02-26 22:30:00",67.13,189.4,22.02,0.87
"C2","2019-02-26 22:40:00",67.85,157.6,22.03,0.851
"C2","2019-02-26 22:50:00",68.14,166,22.1,0.847
"C2","2019-02-26 23:00:00",67.15,180.3,22.12,0.875
"C2","2019-02-26 23:10:00",67.61,189.9,22.08,0.86
"C2","2019-02-26 23:20:00",67.34,192.7,22.03,0.865
"C2","2019-02-26 23:30:00",67.76,188.4,22.03,0.853
"C2","2019-02-26 23:40:00",67.52,190.1,22.07,0.862
"C2","2019-02-26 23:50:00",66.84,190.6,22.07,0.881
"C2","2019-02-27 00:00:00",67.41,190.9,21.96,0.859
"C2","2019-02-27 00:10:00",68.29,190.1,22.02,0.839
"C2","2019-02-27 00:20:00",68.14,192.1,22.05,0.844
"C2","2019-02-27 00:30:00",68.34,193.4,22.06,0.84
"C2","2019-02-27 00:40:00",66.52,192.2,22.03,0.887
"C2","2019-02-27 00:50:00",67.9,194.5,22.02,0.849
"C2","2019-02-27 01:00:00",68.33,192.1,22.08,0.841
"C2","2019-02-27 01:10:00",67.16,192.9,22.05,0.871
"C2","2019-02-27 01:20:00",66.19,194.8,22.03,0.896
"C2","2019-02-27 01:30:00",68.08,192.5,22.12,0.85
"C2","2019-02-27 01:40:00",66.8,196.1,22.07,0.881
"C2","2019-02-27 01:50:00",67.45,197.7,22,0.861
"C2","2019-02-27 02:00:00",67.76,189.9,22.05,0.855
"C2","2019-02-27 02:10:00",67.85,189.6,22.03,0.851
"C2","2019-02-27 02:20:00",66.83,192.5,22.03,0.879
"C2","2019-02-27 02:30:00",67.53,188.3,22,0.858
"C2","2019-02-27 02:40:00",68.18,189,22.06,0.844
"C2","2019-02-27 02:50:00",67.8,188.5,22.04,0.853
"C2","2019-02-27 03:00:00",66.68,188.1,22.08,0.885
"C2","2019-02-27 03:10:00",67.32,189,21.99,0.863
"C2","2019-02-27 03:20:00",67.48,187.9,22.07,0.863
"C2","2019-02-27 03:30:00",66.43,186.3,22.06,0.89
"C2","2019-02-27 03:40:00",67.69,190.9,21.99,0.854
"C2","2019-02-27 03:50:00",68.31,189.5,21.98,0.837
"C2","2019-02-27 04:00:00",67.37,186.8,22.15,0.87
"C2","2019-02-27 04:10:00",66.37,186.8,22,0.889
"C2","2019-02-27 04:20:00",67.52,186.7,22.01,0.859
"C2","2019-02-27 04:30:00",67.73,187.4,21.99,0.853
"C2","2019-02-27 04:40:00",67.95,181.5,22.05,0.85
"C2","2019-02-27 04:50:00",67.63,186.5,22.04,0.858
"C2","2019-02-27 05:00:00",66.69,185.5,22.1,0.886
"C2","2019-02-27 05:10:00",67.62,184.9,22.03,0.857
"C2","2019-02-27 05:20:00",66.8,190.3,22.03,0.879
"C2","2019-02-27 05:30:00",66.71,188.1,21.95,0.877
"C2","2019-02-27 05:40:00",67.34,188.2,22,0.864
"C2","2019-02-27 05:50:00",67.53,188.1,22.03,0.86
"C2","2019-02-27 06:00:00",68.03,183.8,22.05,0.847
"C2","2019-02-27 06:10:00",69.59,0.069,21.51,0.781
"C2","2019-02-27 06:20:00",70.3,0,21.85,0.779
"C2","2019-02-27 06:30:00",67.72,0,21.82,0.844
"C2","2019-02-27 06:40:00",65.2,0,21.8,0.908
"C2","2019-02-27 06:50:00",64.52,0,21.8,0.926
"C2","2019-02-27 07:00:00",64.41,0,21.8,0.929
"C2","2019-02-27 07:10:00",64.5,0,21.79,0.926
"C2","2019-02-27 07:20:00",64.41,0,21.8,0.929
"C2","2019-02-27 07:30:00",64.5,0,21.82,0.928
"C2","2019-02-27 07:40:00",64.39,0,21.81,0.93
"C2","2019-02-27 07:50:00",64.47,0,21.82,0.929
"C2","2019-02-27 08:00:00",64.75,0,21.81,0.921
"C2","2019-02-27 08:10:00",64.72,0,21.81,0.922
"C2","2019-02-27 08:20:00",64.95,0,21.71,0.91
"C2","2019-02-27 08:30:00",64.8,0,22.02,0.931
"C2","2019-02-27 08:40:00",64.93,0,21.89,0.921
"C2","2019-02-27 08:50:00",64.57,0,21.83,0.927
"C2","2019-02-27 09:00:00",64.94,0.069,21.82,0.917
"C2","2019-02-27 09:10:00",64.57,0,21.86,0.928
"C2","2019-02-27 09:20:00",64.68,0,21.8,0.922
"C2","2019-02-27 09:30:00",64.63,0,21.86,0.927
"C2","2019-02-27 09:40:00",64.81,0.069,21.85,0.922
"C2","2019-02-27 09:50:00",64.66,0,21.87,0.927
"C2","2019-02-27 10:00:00",64.56,0,21.85,0.928
"C2","2019-02-27 10:10:00",64.87,0,21.88,0.922
"C2","2019-02-27 10:20:00",64.73,0,21.84,0.923
"C2","2019-02-27 10:30:00",64.88,0,21.85,0.92
"C2","2019-02-27 10:40:00",64.89,0,21.9,0.922
"C2","2019-02-27 10:50:00",64.88,0,21.86,0.92
"C2","2019-02-27 11:00:00",64.84,0,21.87,0.922
"C2","2019-02-27 11:10:00",64.28,0,21.84,0.935
"C2","2019-02-27 11:20:00",64.62,0,21.85,0.926
"C2","2019-02-27 11:30:00",64.22,0,21.85,0.937
"C2","2019-02-27 11:40:00",64.08,0,21.85,0.94
"C2","2019-02-27 11:50:00",64.79,0,21.85,0.922
"C2","2019-02-27 12:00:00",64.55,0,21.87,0.929
"C2","2019-02-27 12:10:00",64.5,0,21.91,0.933
"C2","2019-02-27 12:20:00",64.47,0,21.89,0.933
"C2","2019-02-27 12:30:00",64.84,0,21.88,0.922
"C2","2019-02-27 12:40:00",64.46,0,21.87,0.932
"C2","2019-02-27 12:50:00",64.5,0,21.92,0.934
"C2","2019-02-27 13:00:00",64.42,0,21.86,0.932
"C2","2019-02-27 13:10:00",64.51,0,21.89,0.932
"C2","2019-02-27 13:20:00",64.93,0,21.9,0.921
"C2","2019-02-27 13:30:00",64.79,0,21.87,0.923
"C2","2019-02-27 13:40:00",64.76,0,21.87,0.924
"C2","2019-02-27 13:50:00",64.52,0,21.86,0.93
"C2","2019-02-27 14:00:00",64.71,0,21.89,0.926
"C2","2019-02-27 14:10:00",64.86,0,21.9,0.923
